text,label
greta scottish green party say glasgow ready host cop say,1
dear sweet borisred_heartred_heartred_hearti like work canadian pm combat climate change promote trade amp defend human right think cop huge success amp save lovely planet earth wonderful red_heartred_heartred_heart connie xx,0
mean proof shes child,1
really interesting paper show climate change blame average rate sea level rise arctic,1
recognize impact climate change c much low c keep c within reach require meaningful effective action commitment country communique say 片汤话,0
could name new,1
many people global south reply climate change denial tweet someone travel world private jet,1
dear fuel climate crisis funding climate criminal like stop,1
point,1
greenpeace volunteer across uk take action urge ceo ken murphy stop fuel destruction forest amazon region brazil join take action,1
u house pass bipartisan infrastructure bill usa still far universal response climate change world tackle climate crisis u,1
aware neither aurora volcanic eruption cause climate change latter contribute never large scale short period time sun deep inside earth experience thus affected climate change,0
wait get,1
australia pay company end business,1
come home soon let u know celebrate performance without create pollution face_with_symbols_on_mouthface_with_symbols_on_mouth,0
